vinpar1,Vinaceous-breasted Parrot
recpar,Red-crowned Parrot
yelpar1,Yellow-lored Parrot
bratea1,Brazilian Teal
yebcac1,Yellow-billed Cacique
t-11838680,Clicker Round-winged Katydid
t-11851326,Common Virtuoso Katydid
t-11845584,Oblong-winged Katydid
t-11854789,Rattler Round-winged Katydid
golbow1,Golden Bowerbird
growea1,Grosbeak Weaver
schbla1,Scarlet-headed Blackbird
yebspa1,Yellow-browed Sparrow
graspa1,Grassland Sparrow
graspa,Grasshopper Sparrow
batlar1,Allodola del deserto minore
deslar1,Desert Lark
rutlar2,Rufous-tailed Lark
gybant1,Gray-bellied Antbird
sstspa,Saltmarsh Sparrow
lecspa,LeConte's Sparrow
seaspa,Seaside Sparrow
nstspa,Nelson's Sparrow
scafru1,Scaled Fruiteater
reccot1,Red-crested Cotinga
chccot1,Chestnut-crested Cotinga
gyhant1,Gray-headed Antbird
bktspa,Black-throated Sparrow
fisspa,Five-striped Sparrow
whbfog1,White-browed Foliage-gleaner
obfgle2,Ochre-breasted Foliage-gleaner
rutfog1,Rufous-tailed Foliage-gleaner
mofgle1,Montane Foliage-gleaner
stfgle1,Scaly-throated Foliage-gleaner
ducfog1,Dusky-cheeked Foliage-gleaner
wcfgle1,White-collared Foliage-gleaner
abttyr1,Ash-breasted Tit-Tyrant
ybttyr1,Yellow-billed Tit-Tyrant
bkctit1,Black-crested Tit-Tyrant
tuttyr1,Tufted Tit-Tyrant
pcttyr1,Pied-crested Tit-Tyrant
norpin,Codone
spetea3,Andean Teal
chetea1,Chestnut Teal
gnwtea,Alzavola
mexduc,Mexican Duck
yebtea1,Yellow-billed Teal
motduc,Mottled Duck
yebpin1,Yellow-billed Pintail
gretea1,Gray Teal
mallar3,Germano reale
isbduc1,Indian Spot-billed Duck
ambduc,American Black Duck
pabduc1,Pacific Black Duck
yebduc1,Yellow-billed Duck
hawduc,Hawaiian Duck
spbduc,Eastern Spot-billed Duck
asiope1,Asian Openbill
t-11847882,Say's Trig
t-11140103,American Toad
t-11050888,Yosemite Toad
t-11100978,Great Plains Toad
t-11132206,Fowler's Toad
t-11153124,Houston Toad
t-11160924,Arizona Toad
t-11107100,Oak Toad
t-11051816,Texas Toad
t-11045871,Southern Toad
t-11105570,Woodhouse's Toad
chwhoo1,Chestnut-winged Hookbill
gybmot1,Gray-breasted Mountain-Toucan
pbmtou1,Plate-billed Mountain-Toucan
bbmtou1,Black-billed Mountain-Toucan
tobhum1,Tooth-billed Hummingbird
somgre1,Sombre Greenbul
horscr1,Horned Screamer
anhing,Anhinga
darter2,Oriental Darter
darter4,Australasian Darter
sbmtan1,Scarlet-bellied Mountain Tanager
lamtan1,Lacrimose Mountain Tanager
bwmtan1,Blue-winged Mountain Tanager
hyamac1,Hyacinth Macaw
indmac1,Indigo Macaw
buchor1,Bushy-crested Hornbill
bugnod,Blue-gray Noddy
blknod,Black Noddy
brnnod,Brown Noddy
lesnod1,Lesser Noddy
gwfgoo,Oca lombardella
gragoo,Oca selvatica
pifgoo,Oca zamperosee
snogoo,Oca delle nevi
empgoo,Emperor Goose
swagoo1,Oca cigno
lwfgoo,Oca lombardella minore
taibeg1,Oca granaiola della taiga
bahgoo,Bar-headed Goose
rosgoo,Ross's Goose
tunbeg1,Oca granaiola della tundra
maggoo1,Magpie Goose
whgfly1,White-gorgeted Flycatcher
rubfly3,Rufous-browed Flycatcher
orbsun2,Orange-breasted Sunbird
redwat1,Red Wattlebird
bruwat1,Little Wattlebird
litwat1,Western Wattlebird
yelwat1,Yellow Wattlebird
reghon1,Regent Honeyeater
nezbel1,New Zealand Bellbird
soptit1,Southern Penduline-Tit
mcptit1,Mouse-colored Penduline-Tit
orphor1,Oriental Pied-Hornbill
maphor1,Malabar Pied-Hornbill
blahor1,Black Hornbill
bltman1,Black-throated Mango
pltsun2,Brown-throated Sunbird
kvbsun1,Eastern Violet-backed Sunbird
blucra2,Blue Crane
demcra1,Damigella della Numidia
berpip1,Berthelot's Pipit
parpip1,Paramo Pipit
tawpip1,Calandro
retpip,Pispola golarossa
chapip1,Pampas Pipit
afrpip1,African Pipit
corpip1,Correndera Pipit
yetpip1,Yellow-tufted Pipit
shbpip1,Short-billed Pipit
blypip1,Calandro di Blyth
pecpip,Pechora Pipit
helpip1,Hellmayr's Pipit
olbpip,Prispolone indiano
plbpip1,Plain-backed Pipit
strpip1,Striped Pipit
yelpip2,Yellowish Pipit
ocbpip1,Ochre-breasted Pipit
auspip1,New Zealand Pipit
yelpip3,Peruvian Pipit
rocpip1,Spioncello marino
meapip1,Pispola
ricpip1,Calandro maggiore
rospip1,Rosy Pipit
amepip,Spioncello del Pacifico
oripip1,Paddyfield Pipit
lobpip1,Long-billed Pipit
watpip1,Spioncello
sprpip,Sprague's Pipit
uplpip1,Upland Pipit
trepip,Prispolone
sarcra1,Sarus Crane
sancra,Sandhill Crane
brolga1,Brolga
whncra1,White-naped Crane
araman1,Araripe Manakin
helman1,Helmeted Manakin
souwpw1,Mexican Whip-poor-will
yucnig1,Yucatan Nightjar
chwwid,Chuck-will's-widow
purnig1,Puerto Rican Nightjar
bucnig,Buff-collared Nightjar
rufnig1,Rufous Nightjar
tacnig1,Tawny-collared Nightjar
dusnig1,Dusky Nightjar
sitnig1,Silky-tailed Nightjar
easwpw1,Eastern Whip-poor-will
firgat1,Firewood-gatherer
chhcra1,Chestnut-headed Crake
blbcra1,Black-banded Crake
ruccra1,Russet-crowned Crake
brhapa1,Brown-headed Apalis
chaapa1,Chapin's Apalis
gryapa1,Gray Apalis
yebapa1,Yellow-breasted Apalis
bltapa1,Black-throated Apalis
blhapa1,Black-headed Apalis
blfapa1,Black-faced Apalis
chtapa3,Chestnut-throated Apalis
rudapa1,Rudd's Apalis
butapa1,Buff-throated Apalis
shaapa2,Sharpe's Apalis
batapa2,Bar-throated Apalis
nartro1,Narina Trogon
battro1,Bar-tailed Trogon
blbfly1,Black-billed Flycatcher
tacfly1,Tawny-chested Flycatcher
souwhi1,Southern Whiteface
cowscj1,California Scrub-Jay
flsjay,Florida Scrub-Jay
mexjay3,Transvolcanic Jay
unijay1,Unicolored Jay
mexjay4,Mexican Jay
wooscj2,Woodhouse's Scrub-Jay
thtray1,Thorn-tailed Rayadito
t-11139707,Honey Bee
samsta1,Samoan Starling
brwsta1,Brown-winged Starling
metsta1,Metallic Starling
molsta1,Moluccan Starling
micsta1,Micronesian Starling
asgsta1,Asian Glossy Starling
polsta1,Polynesian Starling
rewpar1,Red-winged Parrot
kinpen1,King Penguin
nibkiw1,North Island Brown Kiwi
litswi1,Rondone indiano
comswi,Rondone comune
whrswi1,Rondone cafro
alpswi1,Alpine Swift
houswi1,House Swift
fotswi,Pacific Swift
palswi3,Rondone pallido
plaswi1,Plain Swift
spaeag1,Aquila imperiale iberica
goleag,Aquila reale
impeag1,Aquila imperiale
steeag1,Aquila delle steppe
grgmac,Great Green Macaw
baymac,Blue-and-yellow Macaw
ragmac1,Red-and-green Macaw
bltmac1,Blue-throated Macaw
scamac1,Scarlet Macaw
milmac,Military Macaw
chfmac1,Chestnut-fronted Macaw
yeespi1,Yellow-eared Spiderhunter
thbspi1,Thick-billed Spiderhunter
spespi2,Spectacled Spiderhunter
litspi1,Little Spiderhunter
strspi1,Streaked Spiderhunter
runwor1,Russet-naped Wood-Rail
rnwrai1,Rufous-necked Wood-Rail
gycwor1,Gray-cowled Wood-Rail
sbwrai1,Slaty-breasted Wood-Rail
brwrai1,Brown Wood-Rail
giwrai1,Giant Wood-Rail
limpki,Limpkin
gocpar2,Golden-capped Parakeet
janpar1,Jandaya Parakeet
bkhpar,Nanday Parakeet
duhpar,Dusky-headed Parakeet
whcpar1,White-cheeked Partridge
babpar1,Bar-backed Partridge
taipar1,Taiwan Partridge
rebpar5,Red-breasted Partridge
chbpar1,Chestnut-bellied Partridge
chbpar2,Chestnut-breasted Partridge
rutpar1,Rufous-throated Partridge
hilpar1,Hill Partridge
bkchum,Black-chinned Hummingbird
rthhum,Ruby-throated Hummingbird
greegr,Airone bianco maggiore
graher1,Airone cenerino
cocher1,Cocoi Heron
grbher3,Great Blue Heron
integr,Intermediate Egret (Intermediate)
blhher1,Black-headed Heron
purher1,Airone rosso
grbher2,Great-billed Heron
bulshe,Buller's Shearwater
flfshe,Flesh-footed Shearwater
pifshe,Pink-footed Shearwater
sooshe,Berta grigia
wetshe,Wedge-tailed Shearwater
shtshe,Short-tailed Shearwater
chpher1,Chinese Pond-Heron
inpher1,Indian Pond-Heron
squher1,Sgarza ciuffetto
japher1,Javan Pond-Heron
rudtur,Voltapietre
blktur,Black Turnstone
grearg1,Great Argus
yebbab1,Yellow-billed Babbler
combab3,Common Babbler
strbab1,Striated Babbler
lagbab2,Large Gray Babbler
junbab2,Jungle Babbler
rufbab3,Rufous Babbler
shegre1,Shelley's Greenbul
stcgre1,Stripe-cheeked Greenbul
easmog1,Eastern Mountain Greenbul
blcspa2,Black-capped Sparrow
sthbrf8,Gray-browed Brushfinch
sthbrf1,Black-headed Brushfinch
orbspa1,Orange-billed Sparrow
sthbrf4,Sierra Nevada Brushfinch
ccbfin,Chestnut-capped Brushfinch
olifin1,Olive Finch
sthbrf3,Costa Rican Brushfinch
soffin1,Sooty-faced Finch
sabspa1,Saffron-billed Sparrow
safspa1,Sao Francisco Sparrow
sthbrf5,Perija Brushfinch
gowspa1,Golden-winged Sparrow
hacspa1,Half-collared Sparrow
pecspa1,Pectoral Sparrow
sthbrf2,White-browed Brushfinch
gsbfin1,Green-striped Brushfinch
grbspa1,Green-backed Sparrow
blsspa1,Black-striped Sparrow
olispa,Olive Sparrow
tocspa1,Tocuyo Sparrow
frimon1,Frilled Monarch
blfwoo1,Black-faced Woodswallow
duswoo1,Dusky Woodswallow
ashwoo2,Ashy Woodswallow
whbwoo4,White-breasted Woodswallow
maswoo1,Masked Woodswallow
whbwoo5,White-browed Woodswallow
belspa2,Bell's Sparrow
sagspa1,Sagebrush Sparrow
afrtai2,African Tailorbird
lobtai1,Long-billed Tailorbird
thbwar1,Thick-billed Warbler
whmtyr1,White-headed Marsh Tyrant
soogra2,Sooty Grassquit
ducgra2,Dull-colored Grassquit
strowl1,Striped Owl
sheowl,Gufo di palude
jamowl1,Jamaican Owl
loeowl,Gufo comune
styowl1,Stygian Owl
bltmot1,Blue-throated Motmot
auscan1,Austral Canastero
shbcan1,Short-billed Canastero
ocbthi1,Ochre-browed Thistletail
crbcan1,Creamy-breasted Canastero
mascan1,Many-striped Canastero
whcthi1,White-chinned Thistletail
mocthi1,Mouse-colored Thistletail
bltthi1,Black-throated Thistletail
punthi1,Puna Thistletail
maqcan1,Maquis Canastero
hudcan1,Hudson's Canastero
sttcan1,Streak-throated Canastero
sctcan1,Scribble-tailed Canastero
corcan1,Cordilleran Canastero
itaspi1,Itatiaia Spinetail
rufcan1,Rusty-fronted Canastero
eyrthi1,Eye-ringed Thistletail
perthi1,Perija Thistletail
cancan1,Canyon Canastero
shbcan2,Sharp-billed Canastero
puncan1,Puna Canastero
lifcan1,Line-fronted Canastero
juncan1,Junin Canastero
stbcan1,Streak-backed Canastero
peptyr1,Pale-eyed Pygmy-Tyrant
rhgrol1,Rufous-headed Ground-Roller
plgrol1,Pitta-like Ground-Roller
forowl1,Forest Owlet
spoowl1,Spotted Owlet
burowl,Burrowing Owl
litowl1,Civetta
whbowl1,White-browed Owl
yetgre1,Yellow-throated Greenbul
t-11844441,Protean Shieldback
wnbfin1,White-naped Brushfinch
mobfin1,Moustached Brushfinch
ysbfin1,Yellow-striped Brushfinch
yehbrf1,Yellow-headed Brushfinch
fhbfin1,Fulvous-headed Brushfinch
dhbfin1,Dusky-headed Brushfinch
yebbrf1,Yellow-breasted Brushfinch
wrbfin1,White-rimmed Brushfinch
wwbfin1,White-winged Brushfinch
smbfin1,Santa Marta Brushfinch
bkfbrf1,Black-faced Brushfinch
phbfin1,Pale-headed Brushfinch
pnbfin1,Pale-naped Brushfinch
tebfin1,Tepui Brushfinch
rcbfin1,Rufous-capped Brushfinch
rebfin1,Rufous-eared Brushfinch
rnbfin1,Bolivian Brushfinch
slbfin2,Slaty Brushfinch
obbfin1,Ochre-breasted Brushfinch
yetfin1,Yellow-thighed Brushfinch
trbfin1,Tricolored Brushfinch
nosbir1,Noisy Scrub-bird
rusbir1,Rufous Scrub-bird
rubsee2,Rufous-bellied Seedsnipe
whbswa2,White-banded Swallow
blcswa1,Black-capped Swallow
whtswa1,White-thighed Swallow
ducatt1,Dull-capped Attila
cinatt1,Cinnamon Attila
cibatt1,Citron-bellied Attila
rutatt1,Rufous-tailed Attila
gyhatt1,Gray-hooded Attila
brratt1,Bright-rumped Attila
ochatt1,Ochraceous Attila
hoovis2,Hooded Visorbearer
hyavis1,Hyacinth Visorbearer
souemt1,Southern Emerald-Toucanet
blbtou1,Blue-banded Toucanet
chttou3,Chestnut-tipped Toucanet
crrtou1,Crimson-rumped Toucanet
noremt1,Northern Emerald-Toucanet
grbtou1,Groove-billed Toucanet
verdin,Verdin
butfog4,Chiriqui Foliage-gleaner
obfgle3,Olive-backed Foliage-gleaner
wefgle1,White-eyed Foliage-gleaner
brfgle1,Brown-rumped Foliage-gleaner
btfgle1,Buff-throated Foliage-gleaner
parfog1,Para Foliage-gleaner
ccfgle2,Chestnut-crowned Foliage-gleaner
strwoo1,Striped Woodhaunter (Eastern South America)
jerbaz1,Jerdon's Baza
blabaz1,Black Baza
pacbaz1,Pacific Baza
lessca,Lesser Scaup
redhea,Redhead
rinduc,Moretta dal collare
compoc,Moriglione
tufduc,Moretta
gresca,Moretta grigia
ferduc,Moretta tabaccata
canvas,Canvasback
blctit4,Black-crested Titmouse
tuftit,Tufted Titmouse
oaktit,Oak Titmouse
juntit1,Juniper Titmouse
britit,Bridled Titmouse
hongre1,Honeyguide Greenbul
grccra1,Gray Crowned-Crane
mobpar1,Mountain Bamboo-Partridge
taibap1,Taiwan Bamboo-Partridge
chbpar3,Chinese Bamboo-Partridge
gortan1,Gold-ringed Tanager
mobtan1,Moss-backed Tanager
bagtan2,Black-and-gold Tanager
polpar1,Australian Ringneck
uplsan,Piro piro codalunga
rufmot1,Rufous Motmot
rucmot2,Rufous-capped Motmot
gobwar1,Golden-browed Warbler
gcrwar,Golden-crowned Warbler
rucwar4,Chestnut-capped Warbler
fatwar,Fan-tailed Warbler
blcwar1,Black-cheeked Warbler
thswar5,Costa Rican Warbler
rucwar,Rufous-capped Warbler
thbwar2,Three-banded Warbler
thswar1,Three-striped Warbler
whehum,White-eared Hummingbird
giaant2,Giant Antshrike
bkfruw1,Black-faced Rufous-Warbler
capbat1,Cape Batis
bkhbat1,Western Black-headed Batis
shtbat1,Short-tailed Batis
chibat1,Chinspot Batis
gyhbat1,Gray-headed Batis
pygbat1,Pygmy Batis
pribat1,Pririt Batis
palbat1,Pale Batis
javfro2,Blyth's Frogmouth
larfro1,Large Frogmouth
sunfro1,Sunda Frogmouth
hodfro1,Hodgson's Frogmouth
ceyfro1,Sri Lanka Frogmouth
phifro1,Philippine Frogmouth
goufro1,Gould's Frogmouth
whchor2,White-crowned Hornbill
potpal1,Point-tailed Palmcreeper
lobber1,Long-billed Bernieria
bawfly1,Black-and-white Shrike-flycatcher
whbant2,White-bearded Antshrike
musduc1,Musk Duck
gyhbri1,Gray-headed Bristlebill
lesbri2,Lesser Bristlebill
combri2,Red-tailed Bristlebill
baywoo1,Bay Woodpecker
marwoo1,Maroon Woodpecker
butcor1,Buff-tailed Coronet
vepcor1,Velvet-purple Coronet
chbcor1,Chestnut-breasted Coronet
guaiab1,Guaiabero
barpar1,Barred Parakeet
andpar1,Andean Parakeet
brihon1,Bridled Honeyeater
cedwax,Cedar Waxwing
bohwax,Beccofrusone
japwax1,Japanese Waxwing
rufgro,Ruffed Grouse
watibi1,Wattled Ibis
hadibi1,Hadada Ibis
amebit,American Bittern
grebit1,Tarabuso
whtjac1,White-throated Jacamar
brojac2,Brown Jacamar
pubbul1,Puff-backed Bulbul
blhbul1,Black-headed Bulbul
bawbul2,Black-and-white Bulbul
gyhbul1,Gray-headed Bulbul
yewbul1,Yellow-wattled Bulbul
whbsho4,Himalayan Shortwing
whbsho6,Taiwan Shortwing
rubsho1,Rusty-bellied Shortwing
lessho1,Lesser Shortwing
whbsho12,Javan Shortwing
marmur,Marbled Murrelet
afgfly1,African Gray Flycatcher
afbwar1,Little Rush Warbler
afswar1,Barratt's Warbler
bretai1,Brown Emutail
wwswar1,White-winged Swamp Warbler
cibwar1,Cinnamon Bracken-Warbler
camscw1,Evergreen-forest Warbler
knswar1,Knysna Warbler
brant,Oca colombaccio
cangoo,Oca canadese maggiore
cacgoo1,Oca canadese minore
bargoo,Oca facciabianca
hawgoo,Hawaiian Goose
yecpar,Yellow-chevroned Parakeet
gowpar2,Golden-winged Parakeet
cowpar1,Cobalt-winged Parakeet
orcpar,Orange-chinned Parakeet
gycpar1,Gray-cheeked Parakeet
tuipar1,Tui Parakeet
plapar1,Plain Parakeet
whwpar,White-winged Parakeet
wbbwea1,White-billed Buffalo-Weaver
rbbwea1,Red-billed Buffalo-Weaver
spoeao2,Spotted Eagle-Owl
roeowl1,Rock Eagle-Owl
eueowl1,Gufo reale
dueowl1,Dusky Eagle-Owl
veeowl1,Verreaux's Eagle-Owl
sbeowl1,Spot-bellied Eagle-Owl
snoowl1,Snowy Owl
baeowl1,Barred Eagle-Owl
grhowl,Great Horned Owl
categr,Airone guardabuoi (ibis)
trufin2,Trombettiere
yesbar1,Yellow-spotted Barbet
colpuf1,Collared Puffbird
chcpuf1,Chestnut-capped Puffbird
spopuf1,Spotted Puffbird
buffle,Bufflehead
comgol,Quattrocchi
bargol,Barrow's Goldeneye
grehor1,Great Hornbill
rufhor1,Rufous Hornbill
rhihor1,Rhinoceros Hornbill
helhor1,Helmeted Hornbill
soghor1,Southern Ground-Hornbill
bulpet,Berta di Bulwer
yeboxp1,Yellow-billed Oxpecker
reboxp1,Red-billed Oxpecker
dstkne,Double-striped Thick-knee
